polymer,system,A2_unnormalized,deltaGmin,deltaGmax,N,A2_normalized,A2_normalized_win10,A2_normalized_win20,A2_normalized_win30,deltaGmax_win10,deltaGmax_win20,deltaGmax_win30
2296,fe_virial_batch_100k_16_0,-92.74221437382785,0.0,1.6935944365369517,38,-0.06422591023118272,-0.0628635212653408,-0.04882946072401772,-0.061233197245247874,1.6367425530061042,1.5539659017118004,1.4359515410937962
2297,fe_virial_batch_100k_16_0,180.60709333569412,0.0,1.0759622072974124,38,0.12507416435989896,0.07797520786579804,0.0784296354496235,0.0727308850846124,1.0137255752283263,0.966293085045132,0.9099749151678699
2298,fe_virial_batch_100k_16_0,-35.249858498107386,0.0,1.5325884618008436,38,-0.024411259347719795,0.04174168079366656,0.06780652489702858,0.04831866481298542,1.5276740974505487,1.4505384561524786,1.305784833686388
2299,fe_virial_batch_100k_16_0,51.570310629019815,0.0,1.9998057375432088,38,0.0357135115159417,0.03614058086560264,0.002831897066190811,-0.028479981341173737,1.9587163530061036,1.8505418672635907,1.7214090670197213
2300,fe_virial_batch_100k_16_0,-129.33426729209478,0.0,0.32281896329452614,32,-0.1263029954024363,-0.050657790295017276,-0.057422607213279055,-0.03333202485178971,0.26555329745054834,0.2078654961562429,0.16295016701972165
2301,fe_virial_batch_100k_16_0,-112.11239789389519,0.0,0.7471979920925088,32,-0.10948476356825702,-0.045365353123958924,-0.0057054482428870535,0.020843916710735308,0.7513179530061039,0.7011938728191449,0.6320722077604622
2302,fe_virial_batch_100k_16_0,-212.14990606957704,0.0,0.583898049095879,32,-0.20717764264607133,-0.2818474588817226,-0.2809626397946637,-0.20923234697303839,0.4972141196727702,0.3814338561524786,0.2940709818345366
2303,fe_virial_batch_100k_16_0,118.61300235141424,0.0,0.3119099379847673,32,0.11583301010880297,0.06448482459613829,0.0552248768539837,0.06234601098122848,0.2287467752283257,0.20230102948957598,0.16933290611275706
2304,fe_virial_batch_100k_16_0,112.70243490314428,0.0,0.5028573824292114,32,0.11006097158510184,0.034926524263530795,-0.019877149974679223,-0.010893337713785993,0.41090520856165913,0.32945409060068703,0.2615271410937956
2305,fe_virial_batch_100k_16_0,104.46485762780944,0.0,0.8763236046514341,34,0.09036752389948913,0.046611454023266594,0.02836299379657327,0.008057740480889537,0.7355275752283263,0.6395620283747011,0.5614134336863885
2306,fe_virial_batch_100k_16_0,-43.41958670704017,-0.6076460837958959,0.10688275898897404,34,-0.03756019611335654,0.006887981234344245,0.00512076221504904,0.011846822438613031,0.08216953116275605,0.06066275974499313,0.06446197297231049
2307,fe_virial_batch_100k_16_0,74.50882963638487,0.0,0.9760286587591751,34,0.06445400487576546,0.027880677317698298,0.011829065216882342,-0.012307247030324644,0.888172797450548,0.7475726172635898,0.6075254596123145
2308,fe_virial_batch_100k_16_0,468.1318574939738,0.0,1.4558329379847676,34,0.4049583542335414,0.4205870504576425,0.3626544203568734,0.28804414086079005,1.3921865307838814,1.235723806152479,1.0644958262789799
2309,fe_virial_batch_100k_16_0,-105.64971478602638,0.0,0.9981244077389713,34,-0.09139248683912317,-0.1575401194289007,-0.16811704914166403,-0.12573760790647034,0.8981037752283253,0.7635480728191446,0.6639301262789811
2310,fe_virial_batch_100k_16_0,70.69378397884626,0.0,1.5467409632945268,36,0.05454767282318384,0.02745912863224589,-0.014942162070886993,-0.015988176149286056,1.4855913085616592,1.3541166561524787,1.2467221818345369
2311,fe_virial_batch_100k_16_0,329.181241274467,0.0,1.9139557410723054,36,0.2539978713537554,0.2694737141956657,0.240893721338292,0.19373768401773633,1.8444063307838825,1.7398798517117968,1.5858716522049061
2312,fe_virial_batch_100k_16_0,30.745109102358285,0.0,1.3394836840230655,36,0.023723078011078924,0.04479212309480636,0.046757728918994136,0.00810608218281182,1.317065164117215,1.2333181561524784,1.1087922003530553
2313,fe_virial_batch_100k_16_0,22.760818246769183,0.0,1.5274635476480645,36,0.017562359758309554,-0.04139411213430858,-0.06926952140506058,-0.04675851980230717,1.4494483085616578,1.322295323934021,1.2247346892419446
2314,fe_virial_batch_100k_16_0,39.43484103335009,0.0,1.2998600708765424,36,0.03042811808128865,0.014253491316462984,-0.031224579261469092,-0.013902483764716375,1.2695328307838822,1.1740418728191455,1.1017130262789814
2315,fe_virial_batch_100k_16_0,462.8629379210668,0.0,2.0078815188500823,38,0.3205422007763621,0.20504124564799917,0.1604787409431556,0.1565297277270028,1.8790272196727702,1.7666257728191448,1.6564474781308332
2316,fe_virial_batch_100k_16_0,90.35061487828479,0.0,1.682348461800844,38,0.06256967789354902,0.08473192301462941,0.08971257908203657,0.1028308175148324,1.6364410641172142,1.5477384850451315,1.4544320262789812
2317,fe_virial_batch_100k_16_0,-49.351436800885914,0.0,1.8769851855167494,38,-0.03417689529147224,0.05358838840042635,0.0805474619759444,0.10874217249255438,1.8371758641172153,1.7538976228191463,1.6507455151678698
2318,fe_virial_batch_100k_16_0,63.38419948077506,0.0,1.657109407738971,38,0.04389487498668633,0.057021936005227904,0.0658583337085737,0.05254987605602921,1.5766135641172143,1.4637702505969235,1.335675800353055
2319,fe_virial_batch_100k_16_0,371.4615954614394,0.0,2.113561493540323,38,0.2572448722032129,0.18894041335369574,0.1702784452720342,0.1573790937732268,2.0254288196727703,1.8901393950413676,1.723361311464166
2320,fe_virial_batch_100k_16_0,-35.09561565076446,0.0,1.4713156587591754,40,-0.021934759781727785,0.04435123951040792,0.05593474268879071,0.05350040726675248,1.4738624085616598,1.4291991461562434,1.3586103522049062
2321,fe_virial_batch_100k_16_0,224.65535017213008,0.0,1.5718358521834157,40,0.1404095938575813,0.09826585481608431,0.08087202729888807,0.07676505084962187,1.4878546974505475,1.4202608183784653,1.3420177040567576
2322,fe_virial_batch_100k_16_0,179.4933696196282,0.0,2.338294906245289,40,0.11218335601226763,0.12219848998498078,0.11194212865628922,0.10697532364447375,2.2967881974505495,2.1929869628229093,2.0639578707234256
2323,fe_virial_batch_100k_16_0,308.664087922932,0.0,2.2034721602069887,40,0.1929150549518325,0.1899805268403315,0.17609181054610903,0.16304713750270097,2.1347653307838814,2.0511758394858126,1.9391101336863872
2324,fe_virial_batch_100k_16_0,226.50853879767587,0.0,1.7354038521834159,40,0.14156783674854742,0.14233096493573139,0.1383360298876983,0.11476993243907133,1.6915830752283263,1.6133751461562431,1.5220397707234254
2325,fe_virial_batch_100k_16_0,-267.58931818008045,0.0,0.8967603254258415,34,-0.23147864894470627,-0.22493091078813757,-0.1964932095504964,-0.12592043301251957,0.8562486974505484,0.7688552339302561,0.694439392945647
2326,fe_virial_batch_100k_16_0,235.02325603746323,0.0,0.9726619632945258,34,0.20330731491130036,0.16525907736807183,0.0975807113405452,0.06852142820075108,0.9150813974505484,0.774867311708034,0.6514606040567587
2327,fe_virial_batch_100k_16_0,-162.3719402016174,0.0,0.483258852183415,34,-0.14046015588375207,-0.09221845375277064,-0.09647021626664601,-0.04404180464534478,0.42813508633943687,0.3474875783747007,0.3024169447974994
2328,fe_virial_batch_100k_16_0,-140.56618539534077,0.0,0.2750357410723051,34,-0.12159704618974115,-0.06539904703747526,-0.06825376914405215,-0.0586709603813433,0.20634968633943732,0.18029044615624282,0.15019259129794252
2329,fe_virial_batch_100k_16_0,13.833563446333953,0.0,0.723097070876542,34,0.011966750386102036,0.03311764206728504,0.0401811832893255,0.06563740663652831,0.6762057863394368,0.5924459572673538,0.5193603225752772
2330,fe_virial_batch_100k_16_0,-177.39804066377317,0.0,1.0845383254258407,36,-0.13688120421587435,-0.14043702898766372,-0.12867629769289207,-0.07591263011416244,1.0123854530061038,0.9375070783747012,0.8748743188715739
2331,fe_virial_batch_100k_16_0,57.816554969207864,0.0,0.9679342966278592,36,0.04461153932809249,0.05163838920052277,0.06750398642665172,0.0684024303123465,0.9178615974505481,0.8368793783747007,0.7143321744271287
2332,fe_virial_batch_100k_16_0,209.83944796997937,0.0,1.0484495729119556,36,0.1619131542978236,0.14682118332264532,0.12924667576867643,0.10127906405142474,0.9950562196727699,0.8948515850451311,0.7845016040567586
2333,fe_virial_batch_100k_16_0,-412.1589701063794,0.0,0.6728104935403232,36,-0.31802389668702113,-0.22666171483705297,-0.18010159000810952,-0.10078332843152836,0.6538623418949923,0.5570174728191452,0.48608657813083256
2334,fe_virial_batch_100k_16_0,187.5321981545227,0.0,1.0048801819876532,36,0.14470077018095887,0.09161938840501521,0.0710632301797457,0.039708586316918607,0.9303012273472004,0.8590526961562424,0.7604880596123139
2335,fe_virial_batch_100k_16_0,-0.5777891895985922,0.0,1.5772439920925079,38,-0.0004001310177275569,-0.00590778536629705,0.014040189385052339,0.06828383479920366,1.4933658974505475,1.40193552393402,1.3380852966493515
2336,fe_virial_batch_100k_16_0,157.59882477412916,0.0,1.930364214314731,38,0.10914046036989554,0.08682335736430633,0.07489048428777839,0.07594572298646195,1.8598733863394359,1.7336738228191448,1.5841993670197216
2337,fe_virial_batch_100k_16_0,22.220796126161115,0.0,1.7455989920925075,38,0.01538836296825562,1.5090277200987919e-05,-0.01773566671807057,-0.029657216036783878,1.6708512321280875,1.5550258228191454,1.395025522575277
2338,fe_virial_batch_100k_16_0,-404.7294194426582,0.0,0.9314819379847668,38,-0.2802835314699849,-0.21131840468531934,-0.2033239546607476,-0.14554967751554895,0.9020645196727708,0.8246925283747011,0.7581200225752769
2339,fe_virial_batch_100k_16_0,-238.63670243732767,0.0,0.9364866264320979,38,-0.16526087426407735,-0.14665227880064508,-0.11165557550472703,-0.0640947829630567,0.8781835752283258,0.8128296128229097,0.7442715485012028
2340,fe_virial_batch_100k_16_0,29.13561217687797,0.0,1.7620651602069899,40,0.01820975761054873,0.06835257242922331,0.07189586415721363,0.07820710321620876,1.757258941894991,1.6461724394858126,1.5597237596123146
2341,fe_virial_batch_100k_16_0,213.09621158826602,0.0,1.4374150755716215,40,0.13318513224266626,0.07132594052121512,0.06906654467700002,0.055166116397186764,1.3745096717916452,1.339026585045132,1.2587168114641656
2342,fe_virial_batch_100k_16_0,309.46409235856186,0.0,1.8788107698702856,40,0.19341505772410117,0.15441206641837404,0.12169688010882966,0.12522023247674918,1.7622610863394363,1.6257339950413674,1.5090042892419435
2343,fe_virial_batch_100k_16_0,381.5948825082079,0.0,1.6986811855167492,40,0.23849680156762992,0.1326539482652757,0.08034063133804882,0.07467521370439155,1.5723087418949933,1.4301287350451326,1.3317278966493502
2344,fe_virial_batch_100k_16_0,58.99782600460146,0.0,1.329221070876542,40,0.03687364125287591,0.004175673121219556,-0.004823855698031315,-0.004028597680621214,1.2641377051249778,1.2339151517117983,1.1775627262789803
2345,fe_virial_batch_100k_16_0,204.47272888148038,0.0,1.761428852183415,42,0.11591424539766461,0.11746120024403427,0.10477113374082248,0.08888939364994648,1.6797172418949926,1.5683902683784654,1.4707460670197212
2346,fe_virial_batch_100k_16_0,55.230144619898596,0.0,1.702245074405637,42,0.031309605793593306,0.07541230890453773,0.08188403376775014,0.07934444641987816,1.6709759974505471,1.5792368572673536,1.4860862336863878
2347,fe_virial_batch_100k_16_0,90.75233322595919,0.0,1.6458734935403223,42,0.05144690092174557,0.05077620686009946,0.04683186128046431,0.06792162601990774,1.5689792530061042,1.5214928406006876,1.4873223892419436
2348,fe_virial_batch_100k_16_0,68.14176957296398,0.0,1.293825741072304,42,0.038629121073108834,0.0735064752268128,0.06506678107526324,0.039366919366552275,1.2602248641172153,1.1724096072673544,1.0663068299826852
2349,fe_virial_batch_100k_16_0,160.5950242671121,0.0,1.4351961284675108,42,0.09104026318997285,0.07566426770091662,0.06089192766665678,0.06522840275063942,1.3878067717916451,1.3036401017117982,1.2104235151678695
2350,fe_virial_batch_100k_16_0,149.8940350074685,0.0,0.8589365188500826,36,0.1156589776292195,0.046350253105729405,0.015925493750854326,-0.0035269813436462497,0.7474447752283261,0.5944132617080344,0.4690874485012032
2351,fe_virial_batch_100k_16_0,-195.4814842558783,0.0,0.5378742966278597,36,-0.1508344785924987,-0.07860288610882578,-0.050264667246231944,-0.024548580255353895,0.5130090418949924,0.45962691726358973,0.3694147225752772
2352,fe_virial_batch_100k_16_0,245.84208201215614,0.0,1.1406541032036195,36,0.18969296451555256,0.1525016158179781,0.13645103202591655,0.11390198482867998,1.0709969974505478,0.9412594228191451,0.7993420818345364
2353,fe_virial_batch_100k_16_0,55.3022624833439,0.0,0.5011853824292112,36,0.04267149882974067,-0.011700922422928098,-0.04701863990739129,-0.039733796814771585,0.4043675752283261,0.3134836728191454,0.23194042257527692
2354,fe_virial_batch_100k_16_0,54.16250425015009,0.0,0.7107667410723045,36,0.0417920557485726,0.08790665591470233,0.06647410554759924,0.0820587046256315,0.6713866974505482,0.5706909406006875,0.5121480114641664
2355,fe_virial_batch_100k_16_0,37.947907671702616,0.0,1.0373877375432097,38,0.026279714454087683,0.002603417260614731,0.0023599046264801108,0.006378252827033134,0.9825738863394381,0.9229247294895759,0.8204310818345372
2356,fe_virial_batch_100k_16_0,-35.49012858098312,0.0,0.9152212977938432,38,-0.024577651371871966,-0.08043664720054562,-0.10723499217643395,-0.10952953235715165,0.8398675530061038,0.7592363850451318,0.686019863316018
2357,fe_virial_batch_100k_16_0,-286.15299752814974,0.0,0.6226749379847665,38,-0.19816689579511754,-0.17580612120882078,-0.17857427785376012,-0.16589268453289502,0.5704617418949924,0.4769178561524787,0.39907435220490695
2358,fe_virial_batch_100k_16_0,276.88486173768024,0.0,1.2770284618008447,38,0.19174851920891983,0.20414997228895657,0.2021741180414936,0.1611167298865022,1.2359027974505483,1.1461376739340206,1.0300398225752772
2359,fe_virial_batch_100k_16_0,64.27029127864,0.0,1.0274000708765434,38,0.04450851196581718,0.047598916782345034,0.03185701802398347,0.04691530326676121,0.9875783752283263,0.8904854672635899,0.7909694966493513
2360,fe_virial_batch_100k_16_0,323.1948538739505,0.0,1.5233690173563992,40,0.20199678367121904,0.16190812442458447,0.1330302720569234,0.11524555335363663,1.4428534752283262,1.336317633930256,1.2221735485012033
