system,Rg
frac_2935,2.337312743628186
frac_2936,2.2887253223388306
frac_2937,2.284077221389305
frac_2938,2.284498820589705
frac_2939,2.3172596451774115
frac_2940,2.4074161019490257
frac_2941,2.427442428785607
frac_2942,2.4319938380809596
frac_2943,2.4899803098450777
frac_2944,2.394071504247876
frac_2945,2.556637886056972
frac_2946,2.501805612193903
frac_2947,2.559698290854573
frac_2948,2.6017007846076963
frac_2949,2.5844163618190903
frac_2950,2.087945957021489
frac_2951,2.0420368315842077
frac_2952,2.100615152423788
frac_2953,2.072063418290855
frac_2954,2.0689535132433785
frac_2955,2.2276048175912044
frac_2956,2.2150582358820587
frac_2957,2.2341838330834585
frac_2958,2.267428220889555
frac_2959,2.2182281909045476
frac_2960,2.3874863518240876
frac_2961,2.3784237131434285
frac_2962,2.309197886056972
frac_2963,2.3278109345327334
frac_2964,2.373679335332334
frac_2965,2.467629710144928
frac_2966,2.4392511494252873
frac_2967,2.537395462268866
frac_2968,2.4650925037481257
frac_2969,2.415170749625187
frac_2970,2.5357649375312343
frac_2971,2.6621927586206895
frac_2972,2.567870499750125
frac_2973,2.582683708145927
frac_2974,2.636765857071464
frac_2975,2.149910309845078
frac_2976,2.17365275862069
frac_2977,2.164029380309845
frac_2978,2.1325846626686658
frac_2979,2.149082563718141
frac_2980,2.2221859820089955
frac_2981,2.2980338730634684
frac_2982,2.342854867566217
frac_2983,2.274278345827086
frac_2984,2.2753535332333836
frac_2985,2.4160253273363317
frac_2986,2.4801132333833085
frac_2987,2.4201052223888055
frac_2988,2.393764937531235
frac_2989,2.3541011594202903
frac_2990,2.528178025987007
frac_2991,2.517383388305847
frac_2992,2.5526788855572216
frac_2993,2.5297428735632184
frac_2994,2.560348390804598
frac_2995,2.6636105697151424
frac_2996,2.658792738630685
frac_2997,2.667013983008496
frac_2998,2.6752511844077964
frac_2999,2.684287211394303
frac_3000,1.971567856071964
frac_3001,1.9727976511744127
frac_3002,1.9887276411794104
frac_3003,1.998675447276362
frac_3004,1.9716659020489755
frac_3005,2.1153061969015488
frac_3006,2.101767781109445
frac_3007,2.0762617091454274
frac_3008,2.1533199900049977
frac_3009,2.0871026886556723
frac_3010,2.2649312993503252
frac_3011,2.237789875062469
frac_3012,2.1993029885057473
frac_3013,2.244835052473763
frac_3014,2.2209365667166416
frac_3015,2.445978375812094
frac_3016,2.246112403798101
frac_3017,2.3485793103448276
frac_3018,2.422239055472264
frac_3019,2.435158495752124
frac_3020,2.4734480159920045
frac_3021,2.519967776111944
frac_3022,2.443327511244378
frac_3023,2.520576336831584
frac_3024,2.468677701149425
frac_3025,2.0679689205397302
frac_3026,2.0777961469265365
frac_3027,2.0031922188905544
frac_3028,2.0731659920039984
frac_3029,2.0663991304347826
frac_3030,2.1107266566716643
frac_3031,2.159203223388306
frac_3032,2.2413533233383305
frac_3033,2.151973608195902
frac_3034,2.1917463918040982
frac_3035,2.3088912693653176
frac_3036,2.3107197151424286
frac_3037,2.285902348825587
frac_3038,2.37239187906047
frac_3039,2.2782687506246875
frac_3040,2.451101189405297
frac_3041,2.4634202948525736
frac_3042,2.3879901249375313
frac_3043,2.4060869065467267
frac_3044,2.4381438630684658
frac_3045,2.582786721639181
frac_3046,2.594833828085957
frac_3047,2.5907338380809595
frac_3048,2.5993488705647176
frac_3049,2.58718848075962
frac_3050,2.0564239430284856
frac_3051,2.097110909545227
frac_3052,2.1278555572213893
frac_3053,2.101897811094453
frac_3054,2.091033168415792
frac_3055,2.2667532983508245
frac_3056,2.2548630134932535
frac_3057,2.238704827586207
frac_3058,2.201973343328336
frac_3059,2.2517495052473766
frac_3060,2.3555411644177915
frac_3061,2.3910757371314344
frac_3062,2.3365360069965018
frac_3063,2.3903220639680156
frac_3064,2.3698206396801598
frac_3065,2.5427607746126935
frac_3066,2.5849242178910545
frac_3067,2.4793855472263866
frac_3068,2.5205252023988005
frac_3069,2.477963653173413
frac_3070,2.676652063968016
frac_3071,2.6493125737131438
frac_3072,2.622029645177411
frac_3073,2.530902333833083
frac_3074,2.547428795602199
frac_3075,2.1834372763618193
frac_3076,2.1187535482258872
frac_3077,2.151033593203399
frac_3078,2.0991809795102445
frac_3079,2.178664127936032
frac_3080,2.198857266366817
frac_3081,2.276412468765617
frac_3082,2.282805532233883
frac_3083,2.2615308245877057
frac_3084,2.3361747926036984
frac_3085,2.4333731684157924
frac_3086,2.4780742128935533
frac_3087,2.34194848075962
frac_3088,2.4012452923538232
frac_3089,2.4856280909545223
frac_3090,2.5794049975012494
frac_3091,2.4894959570214894
frac_3092,2.5566035332333836
frac_3093,2.56262031984008
frac_3094,2.5205875162418794
frac_3095,2.6522298900549726
frac_3096,2.6804335282358824
frac_3097,2.6797994402798597
frac_3098,2.683482988505747
frac_3099,2.7224899300349823
frac_3100,2.2018806146926537
frac_3101,2.1988900999500247
frac_3102,2.1555692103948028
frac_3103,2.2386491704147926
frac_3104,2.228997096451774
frac_3105,2.3181112743628187
frac_3106,2.371156106946527
frac_3107,2.351814047976012
frac_3108,2.3162870314842583
frac_3109,2.3213212093953026
frac_3110,2.459444897551224
frac_3111,2.4880926736631688
frac_3112,2.436066876561719
frac_3113,2.459383528235882
frac_3114,2.4261816741629185
frac_3115,2.635392503748126
frac_3116,2.638365727136432
frac_3117,2.613840804597701
frac_3118,2.660042578710645
frac_3119,2.599742863568216
frac_3120,2.689092083958021
frac_3121,2.7584651874062973
frac_3122,2.7009409095452273
frac_3123,2.748034947526237
frac_3124,2.7711703148425784
