[W],[Ta],[Tr],[R],total_count,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,deltaGmin,A2_normalized
12.0,6.0,6.0,4.0,28,0.0,0.0,2.0,2.333333333333333,4,3,0,0,1,3,0,0,2,3,-5.646126955555553,0.16052582043127267
12.0,6.0,6.0,4.0,28,2.0,3.0,0.0,3.5,4,5,1,1,0,2,2,3,0,5,-5.959352288888887,0.2641588642823004
12.0,6.0,6.0,4.0,28,0.0,3.0,0.0,2.5,4,3,0,1,0,2,0,3,0,3,-6.431974022222224,-0.1475222366412089
12.0,6.0,6.0,4.0,28,0.0,2.0,2.0,3.333333333333333,4,4,0,1,1,3,0,2,2,4,-5.159259311111117,0.2135472420196325
12.0,6.0,6.0,4.0,28,0.0,2.0,2.0,2.0,4,2,0,1,1,3,0,2,2,2,-5.172107244444446,0.2468784915791657
4.0,8.0,6.0,4.0,22,0.0,2.0,2.0,2.0,4,2,0,2,1,1,0,2,2,2,-8.261138133333327,0.1923220545239748
4.0,8.0,6.0,4.0,22,0.0,2.0,3.0,0.0,4,3,0,2,1,0,0,2,3,0,-9.3094546,0.4535317361054878
4.0,8.0,6.0,4.0,22,0.0,2.5,2.0,2.0,4,3,0,2,1,1,0,3,2,2,-9.746608311111107,0.4352492250717648
4.0,8.0,6.0,4.0,22,0.0,3.0,2.0,2.0,4,3,0,1,1,1,0,3,2,2,-9.662462911111113,0.17027763181632274
4.0,8.0,6.0,4.0,22,2.0,2.333333333333333,4.0,0.0,4,4,1,3,1,0,2,3,4,0,-9.264392800000003,0.06264361706339633
6.0,8.0,6.0,4.0,24,2.0,2.0,0.0,2.0,4,2,1,1,0,1,2,2,0,2,-9.08748642222222,0.4813781720123021
6.0,8.0,6.0,4.0,24,0.0,2.333333333333333,4.0,0.0,4,4,0,3,1,0,0,3,4,0,-8.894078688888888,0.2373610763146597
6.0,8.0,6.0,4.0,24,2.0,2.5,2.0,2.0,4,3,1,2,1,1,2,3,2,2,-8.960443533333336,0.13514498086532112
6.0,8.0,6.0,4.0,24,2.0,0.0,0.0,2.0,4,2,1,0,0,1,2,0,0,2,-9.195637888888887,-0.33525690835267524
6.0,8.0,6.0,4.0,24,0.0,3.0,3.0,2.0,4,3,0,2,1,1,0,3,3,2,-8.776023244444444,0.3691032649505313
8.0,8.0,6.0,4.0,26,2.0,2.0,0.0,2.5,4,3,1,1,0,2,2,2,0,3,-8.424029444444452,0.2367477860106014
8.0,8.0,6.0,4.0,26,2.0,2.0,2.0,2.0,4,2,1,1,1,1,2,2,2,2,-6.9201632000000055,0.05324614163048631
8.0,8.0,6.0,4.0,26,0.0,2.0,0.0,2.0,4,2,0,2,0,1,0,2,0,2,-7.49136948888889,0.1891181749438904
8.0,8.0,6.0,4.0,26,2.0,2.5,2.0,3.0,4,3,1,2,1,1,2,3,2,3,-8.554129822222217,-0.06918384239793128
8.0,8.0,6.0,4.0,26,2.0,2.5,3.0,2.333333333333333,4,3,1,2,2,3,2,3,3,3,-8.1498218,-0.016267573114167173
10.0,8.0,6.0,4.0,28,0.0,2.0,2.0,3.0,4,3,0,1,1,1,0,2,2,3,-6.698542488888892,0.17990357417855568
10.0,8.0,6.0,4.0,28,0.0,2.0,2.0,2.5,4,3,0,3,1,2,0,2,2,3,-6.990563466666666,0.13955070829047486
10.0,8.0,6.0,4.0,28,0.0,2.0,0.0,2.0,4,2,0,2,0,3,0,2,0,2,-7.726485733333332,0.10143858618742946
10.0,8.0,6.0,4.0,28,0.0,0.0,3.0,4.0,4,4,0,0,1,1,0,0,3,4,-6.9259957777777785,-0.10550032988189913
10.0,8.0,6.0,4.0,28,0.0,2.0,2.0,2.0,4,2,0,2,2,1,0,2,2,2,-7.583569977777777,0.08221908235624738
12.0,8.0,6.0,4.0,30,2.0,2.5,2.5,3.0,4,4,1,2,2,3,2,3,3,4,-7.332734666666667,0.034228844790578625
12.0,8.0,6.0,4.0,30,2.0,2.0,2.0,2.333333333333333,4,3,1,2,1,3,2,2,2,3,-6.796733000000002,0.11024243408832322
12.0,8.0,6.0,4.0,30,2.0,2.0,0.0,2.75,4,4,1,3,0,4,2,2,0,4,-7.304006644444443,-0.2492501526440419
12.0,8.0,6.0,4.0,30,0.0,2.0,0.0,2.0,4,2,0,1,0,4,0,2,0,2,-7.071625133333333,-0.04394905880678783
12.0,8.0,6.0,4.0,30,0.0,2.0,2.0,2.25,4,3,0,3,1,4,0,2,2,3,-6.953513644444442,-0.08372520689152207
4.0,10.0,6.0,4.0,24,2.0,2.0,0.0,0.0,4,2,1,4,0,0,2,2,0,0,-10.860342577777775,0.04739188723983581
4.0,10.0,6.0,4.0,24,0.0,2.5,2.0,0.0,4,3,0,2,1,0,0,3,2,0,-10.137461688888887,-0.08140522215281938
4.0,10.0,6.0,4.0,24,0.0,2.0,2.5,0.0,4,3,0,3,2,0,0,2,3,0,-10.31220804444443,0.05337918308371913
4.0,10.0,6.0,4.0,24,0.0,2.5,2.0,0.0,4,3,0,2,1,0,0,3,2,0,-11.710452222222221,0.055899096007963806
4.0,10.0,6.0,4.0,24,0.0,2.25,2.5,2.0,4,3,0,4,2,2,0,3,3,2,-12.261740199999993,0.4702184829253995
6.0,10.0,6.0,4.0,26,2.0,2.6666666666666665,3.0,2.0,4,4,1,3,1,1,2,4,3,2,-10.214660244444444,-0.25173048690114763
6.0,10.0,6.0,4.0,26,2.0,2.0,2.0,2.0,4,2,1,2,1,1,2,2,2,2,-10.57213888888889,-0.14988894061722827
6.0,10.0,6.0,4.0,26,0.0,3.0,0.0,0.0,4,3,0,1,0,0,0,3,0,0,-10.394540133333336,-0.15096597592746502
6.0,10.0,6.0,4.0,26,0.0,3.0,2.0,2.5,4,4,0,2,1,2,0,4,2,3,-10.537834177777793,0.10205928987004208
6.0,10.0,6.0,4.0,26,2.0,2.5,2.0,2.0,4,3,1,4,1,1,2,3,2,2,-10.143003377777783,0.1213215910954154
8.0,10.0,6.0,4.0,28,0.0,2.0,0.0,3.0,4,3,0,1,0,1,0,2,0,3,-8.899705266666661,0.016575234950594472
8.0,10.0,6.0,4.0,28,2.0,2.0,3.0,2.5,4,3,1,2,1,2,2,2,3,3,-9.151965133333327,0.04744072288606208
8.0,10.0,6.0,4.0,28,2.0,2.0,2.0,2.5,4,3,1,3,1,2,2,2,2,3,-9.040467066666672,-0.2330744594364373
8.0,10.0,6.0,4.0,28,2.0,2.0,3.0,2.0,4,3,2,2,1,2,2,2,3,2,-9.846698022222217,0.1340698322145145
8.0,10.0,6.0,4.0,28,3.0,3.0,0.0,2.0,4,3,1,1,0,2,3,3,0,2,-9.186893577777779,-0.0729058015380496
10.0,10.0,6.0,4.0,30,2.0,3.0,2.0,2.0,4,3,1,2,1,3,2,3,2,2,-9.021903555555557,0.18164929679946454
10.0,10.0,6.0,4.0,30,2.0,3.0,2.0,2.0,4,3,1,1,2,2,2,3,2,2,-8.902933022222221,-0.14001718296481674
10.0,10.0,6.0,4.0,30,0.0,3.0,2.0,2.5,4,3,0,1,1,2,0,3,2,3,-8.950502511111118,0.02455210209970628
10.0,10.0,6.0,4.0,30,0.0,2.0,2.0,2.333333333333333,4,3,0,2,1,3,0,2,2,3,-8.634832622222225,-0.08319910704287882
10.0,10.0,6.0,4.0,30,0.0,2.0,2.0,2.0,4,2,0,1,1,2,0,2,2,2,-9.115520688888887,0.06929674589141765
12.0,10.0,6.0,4.0,32,2.0,2.0,0.0,3.0,4,4,1,2,0,2,2,2,0,4,-8.94369924444445,0.020693525070549584
12.0,10.0,6.0,4.0,32,0.0,2.0,2.0,2.6666666666666665,4,4,0,2,1,3,0,2,2,4,-7.377520044444449,0.09001646309099129
12.0,10.0,6.0,4.0,32,0.0,2.0,2.0,2.6666666666666665,4,3,0,3,2,3,0,2,2,3,-7.76238657777778,0.23401263015324306
12.0,10.0,6.0,4.0,32,2.0,2.0,0.0,3.0,4,4,1,3,0,2,2,2,0,4,-8.775268955555555,-0.000945421738726832
12.0,10.0,6.0,4.0,32,0.0,2.5,2.0,2.5,4,3,0,2,1,2,0,3,2,3,-8.283695933333329,0.21476406670625145
4.0,12.0,6.0,4.0,26,0.0,3.0,2.0,0.0,4,4,0,3,1,0,0,4,2,0,-12.333570000000005,-0.20533550819095572
4.0,12.0,6.0,4.0,26,0.0,2.0,2.0,0.0,4,2,0,3,1,0,0,2,2,0,-11.747781488888883,0.13034046006744412
4.0,12.0,6.0,4.0,26,0.0,2.0,2.0,0.0,4,2,0,3,1,0,0,2,2,0,-11.870651755555553,0.4802277169883965
4.0,12.0,6.0,4.0,26,2.0,3.5,0.0,2.0,4,5,1,2,0,1,2,5,0,2,-12.544840133333347,0.11415902890046555
4.0,12.0,6.0,4.0,26,0.0,3.0,4.0,0.0,4,5,0,3,1,0,0,5,4,0,-13.373203444444446,0.045681393976446966
6.0,12.0,6.0,4.0,28,2.0,2.333333333333333,2.0,2.0,4,3,1,3,2,2,2,3,2,2,-11.775312911111099,0.1575540085005294
6.0,12.0,6.0,4.0,28,2.0,2.6666666666666665,2.0,0.0,4,3,1,3,1,0,2,3,2,0,-12.544468066666665,0.21162788210360264
6.0,12.0,6.0,4.0,28,2.0,2.333333333333333,2.0,2.0,4,3,1,3,1,1,2,3,2,2,-11.691471444444444,-0.26575042163637064
6.0,12.0,6.0,4.0,28,0.0,3.0,0.0,2.0,4,4,0,3,0,1,0,4,0,2,-10.538381022222225,0.07248777667546945
6.0,12.0,6.0,4.0,28,0.0,3.333333333333333,2.0,2.5,4,6,0,3,2,2,0,6,2,3,-11.685779799999995,0.07837150359981113
8.0,12.0,6.0,4.0,30,0.0,2.6666666666666665,2.0,2.0,4,4,0,3,1,1,0,4,2,2,-9.797285311111112,0.00798450804160711
8.0,12.0,6.0,4.0,30,0.0,3.5,2.0,2.0,4,5,0,2,1,1,0,5,2,2,-9.813796444444446,0.3932425630446766
8.0,12.0,6.0,4.0,30,0.0,3.5,2.0,2.0,4,4,0,2,1,2,0,4,2,2,-11.45970075555555,0.16892611123270332
8.0,12.0,6.0,4.0,30,0.0,2.333333333333333,2.0,2.5,4,3,0,3,1,2,0,3,2,3,-11.807014155555544,-0.17634258741434652
8.0,12.0,6.0,4.0,30,0.0,2.333333333333333,2.0,3.0,4,3,0,3,1,1,0,3,2,3,-11.178527444444445,0.050643808963084194
10.0,12.0,6.0,4.0,32,2.0,2.6666666666666665,0.0,2.0,4,3,2,3,0,1,2,3,0,2,-9.539070466666667,-0.07018177676200177
10.0,12.0,6.0,4.0,32,0.0,2.6666666666666665,2.0,2.5,4,3,0,3,1,2,0,3,2,3,-9.191479977777776,-0.10829029856329048
10.0,12.0,6.0,4.0,32,2.0,2.0,0.0,2.0,4,2,1,3,0,1,2,2,0,2,-8.660726844444437,0.009871155701051735
10.0,12.0,6.0,4.0,32,0.0,2.25,2.0,2.0,4,3,0,4,1,1,0,3,2,2,-9.512794933333339,0.1822270069879036
10.0,12.0,6.0,4.0,32,0.0,3.333333333333333,2.0,2.5,4,4,0,3,1,2,0,4,2,3,-10.31849168888889,0.13514285503419182
12.0,12.0,6.0,4.0,34,2.0,2.333333333333333,2.0,2.0,4,3,2,3,1,4,2,3,2,2,-10.192840222222221,-0.04060883564015471
12.0,12.0,6.0,4.0,34,0.0,3.0,2.0,2.0,4,4,0,2,1,1,0,4,2,2,-9.405119244444453,-0.1344667253430701
12.0,12.0,6.0,4.0,34,0.0,3.0,0.0,2.0,4,3,0,1,0,3,0,3,0,2,-9.296431288888892,0.1312351699882744
12.0,12.0,6.0,4.0,34,0.0,2.0,2.0,2.333333333333333,4,3,0,3,1,3,0,2,2,3,-10.055347422222225,0.026910553914775998
12.0,12.0,6.0,4.0,34,0.0,3.0,2.0,4.0,4,6,0,3,2,2,0,4,2,6,-9.051316488888883,0.030039922460845893
4.0,4.0,8.0,4.0,20,2.0,2.0,3.0,2.0,4,3,1,1,1,1,2,2,3,2,-6.826012600000001,0.16079690171742567
4.0,4.0,8.0,4.0,20,2.0,2.0,2.0,2.0,4,2,1,1,3,1,2,2,2,2,-6.996456333333331,0.3205751689392532
4.0,4.0,8.0,4.0,20,2.0,2.0,2.0,0.0,4,2,1,1,1,0,2,2,2,0,-6.829213622222222,-0.06460904541822687
4.0,4.0,8.0,4.0,20,2.0,2.0,3.0,0.0,4,3,1,1,1,0,2,2,3,0,-6.554197888888888,-0.1834642033108498
4.0,4.0,8.0,4.0,20,2.0,2.0,3.0,0.0,4,4,1,1,2,0,2,2,4,0,-6.807564733333333,0.6128313903603146
6.0,4.0,8.0,4.0,22,2.0,2.0,2.0,0.0,4,2,1,1,2,0,2,2,2,0,-5.934033800000008,0.2034315167305576
6.0,4.0,8.0,4.0,22,2.0,0.0,2.5,2.0,4,3,1,0,2,1,2,0,3,2,-5.80613457777778,0.3455234880471841
6.0,4.0,8.0,4.0,22,0.0,2.0,2.0,2.0,4,2,0,1,3,1,0,2,2,2,-5.724736577777778,-0.2506039182059695
6.0,4.0,8.0,4.0,22,0.0,2.0,2.5,4.0,4,4,0,1,2,1,0,2,3,4,-6.395586511111108,0.08015811886478975
6.0,4.0,8.0,4.0,22,2.0,2.0,2.0,2.0,4,2,1,1,3,2,2,2,2,2,-6.703533533333329,-0.07457980244337985
8.0,4.0,8.0,4.0,24,2.0,0.0,2.0,2.5,4,3,1,0,3,2,2,0,2,3,-6.389294955555558,0.08098720462113962
8.0,4.0,8.0,4.0,24,0.0,0.0,2.0,2.5,4,3,0,0,1,2,0,0,2,3,-5.404521955555551,-0.2676857266111131
8.0,4.0,8.0,4.0,24,0.0,0.0,3.0,2.5,4,4,0,0,2,2,0,0,4,3,-6.640345022222222,0.09493634414518666
8.0,4.0,8.0,4.0,24,2.0,0.0,3.0,3.0,4,3,1,0,2,1,2,0,3,3,-5.453480777777784,-0.272995212965411
8.0,4.0,8.0,4.0,24,0.0,0.0,2.5,2.5,4,3,0,0,2,2,0,0,3,3,-5.119153466666663,0.2590999712686307
10.0,4.0,8.0,4.0,26,2.0,0.0,0.0,2.0,4,2,1,0,0,2,2,0,0,2,-5.2390925555555565,0.04053078319387745
10.0,4.0,8.0,4.0,26,0.0,0.0,3.0,4.0,4,5,0,0,2,2,0,0,3,5,-5.564696800000004,-0.16063018328145745
10.0,4.0,8.0,4.0,26,2.0,0.0,2.0,3.0,4,4,1,0,2,2,2,0,2,4,-4.738662933333332,0.2209091181507942
10.0,4.0,8.0,4.0,26,0.0,0.0,3.0,3.0,4,3,0,0,1,2,0,0,3,3,-5.263223977777785,0.03732319922906205
10.0,4.0,8.0,4.0,26,0.0,0.0,2.5,2.0,4,3,0,0,2,3,0,0,3,2,-4.4922341555555585,0.10725155414805372
12.0,4.0,8.0,4.0,28,0.0,2.0,2.5,6.0,4,6,0,1,2,1,0,2,3,6,-5.199883333333338,0.09069701026391334
12.0,4.0,8.0,4.0,28,0.0,2.0,3.0,2.5,4,3,0,1,1,4,0,2,3,3,-4.5807266222222225,0.06565467085551817
12.0,4.0,8.0,4.0,28,2.0,0.0,2.0,2.333333333333333,4,3,1,0,1,3,2,0,2,3,-4.150366222222223,-0.1343992717759255
12.0,4.0,8.0,4.0,28,0.0,0.0,2.0,2.25,4,3,0,0,1,4,0,0,2,3,-3.5999020444444447,0.18514305363430228
12.0,4.0,8.0,4.0,28,0.0,0.0,2.0,3.0,4,4,0,0,2,2,0,0,2,4,-3.7394724666666654,0.11956960107499574
4.0,6.0,8.0,4.0,22,2.0,2.0,3.0,0.0,4,3,1,1,1,0,2,2,3,0,-8.209526333333335,-0.04871758179344246
4.0,6.0,8.0,4.0,22,0.0,2.0,2.5,0.0,4,3,0,1,2,0,0,2,3,0,-8.22526922222222,0.21609181737006344
4.0,6.0,8.0,4.0,22,2.0,2.0,2.5,0.0,4,3,1,1,2,0,2,2,3,0,-8.342387044444441,0.2643720526944685
4.0,6.0,8.0,4.0,22,0.0,3.0,2.0,2.0,4,3,0,1,2,1,0,3,2,2,-8.646387488888887,-0.016455957582368272
4.0,6.0,8.0,4.0,22,2.0,2.5,4.0,2.0,4,4,1,2,1,1,2,3,4,2,-8.850743266666663,0.06129526151662661
6.0,6.0,8.0,4.0,24,2.0,2.0,2.0,3.0,4,3,1,1,1,1,2,2,2,3,-7.2807117777777774,-0.002405374524292245
6.0,6.0,8.0,4.0,24,2.0,2.0,3.0,4.0,4,4,1,1,2,1,2,2,4,4,-8.055926355555558,-0.21116578601960734
6.0,6.0,8.0,4.0,24,2.0,2.5,3.0,2.0,4,3,1,2,1,1,2,3,3,2,-7.624840644444443,-0.17857818018834865
6.0,6.0,8.0,4.0,24,2.0,2.0,2.0,3.0,4,3,1,1,2,1,2,2,2,3,-8.443201288888885,-0.04982083543896747
6.0,6.0,8.0,4.0,24,0.0,3.0,2.0,3.0,4,4,0,2,1,1,0,4,2,3,-8.13823662222223,0.1436504668872422
8.0,6.0,8.0,4.0,26,0.0,2.0,2.0,2.0,4,2,0,1,2,1,0,2,2,2,-7.217912866666666,0.10769089298651276
8.0,6.0,8.0,4.0,26,2.0,2.0,5.0,2.0,4,5,1,1,1,1,2,2,5,2,-6.311474377777776,-0.005158211823328754
8.0,6.0,8.0,4.0,26,2.0,2.5,2.0,2.0,4,3,1,2,2,3,2,3,2,2,-7.736709155555558,0.08472777359762304
8.0,6.0,8.0,4.0,26,0.0,2.5,2.0,2.5,4,3,0,2,2,2,0,3,2,3,-7.270152422222222,0.14637200719826116
8.0,6.0,8.0,4.0,26,0.0,2.5,2.0,2.0,4,3,0,2,2,1,0,3,2,2,-6.1011080666666695,0.06171476360539336
10.0,6.0,8.0,4.0,28,0.0,2.0,2.0,2.0,4,2,0,2,1,3,0,2,2,2,-6.468296555555553,-0.14902080362049586
10.0,6.0,8.0,4.0,28,2.0,2.0,2.0,3.0,4,3,1,1,1,1,2,2,2,3,-6.519995911111115,0.21488269089759365
10.0,6.0,8.0,4.0,28,2.0,2.0,2.0,2.0,4,2,1,2,2,3,2,2,2,2,-6.6481372000000025,-0.034436674104418974
10.0,6.0,8.0,4.0,28,2.0,3.0,3.0,4.0,4,4,2,1,1,1,2,3,3,4,-6.924094244444445,0.19619861338171485
10.0,6.0,8.0,4.0,28,3.0,2.0,2.0,2.333333333333333,4,3,1,1,1,3,3,2,2,3,-6.351087688888883,-0.10557049790420316
12.0,6.0,8.0,4.0,30,2.0,2.0,4.0,2.333333333333333,4,4,1,1,1,3,2,2,4,3,-6.127699488888892,0.13549304531026546
12.0,6.0,8.0,4.0,30,0.0,2.0,3.0,3.0,4,3,0,1,1,2,0,2,3,3,-5.558215422222228,-0.026781307794109702
12.0,6.0,8.0,4.0,30,0.0,2.0,0.0,2.5,4,3,0,1,0,2,0,2,0,3,-5.488370288888887,0.2622271662838973
12.0,6.0,8.0,4.0,30,2.0,2.0,2.0,2.0,4,2,1,1,1,2,2,2,2,2,-4.984101866666668,0.08700142594570807
12.0,6.0,8.0,4.0,30,2.0,3.0,3.0,2.6666666666666665,4,4,1,1,1,3,2,3,3,4,-5.800886688888888,0.1518098564953552
4.0,8.0,8.0,4.0,24,2.0,2.5,3.0,0.0,4,3,1,2,1,0,2,3,3,0,-9.136450777777778,0.3471541107875781
4.0,8.0,8.0,4.0,24,0.0,2.0,2.0,0.0,4,2,0,2,2,0,0,2,2,0,-9.41366677777778,-0.35478696703935914
4.0,8.0,8.0,4.0,24,0.0,2.5,3.0,0.0,4,3,0,2,1,0,0,3,3,0,-10.073794755555555,0.10873257557412147
4.0,8.0,8.0,4.0,24,2.0,2.0,2.0,2.0,4,2,1,1,1,1,2,2,2,2,-8.634830155555552,-0.06659821028133234
4.0,8.0,8.0,4.0,24,0.0,2.0,2.0,0.0,4,2,0,2,2,0,0,2,2,0,-9.324329577777783,0.0821848086400776
6.0,8.0,8.0,4.0,26,0.0,3.0,2.0,2.0,4,3,0,1,2,2,0,3,2,2,-8.004931866666666,0.11934833980490595
6.0,8.0,8.0,4.0,26,0.0,3.0,2.5,2.0,4,3,0,1,2,2,0,3,3,2,-8.667622488888881,-0.2805900312964933
6.0,8.0,8.0,4.0,26,0.0,2.0,2.0,2.0,4,2,0,1,2,1,0,2,2,2,-8.632203933333333,0.16848689683406756
6.0,8.0,8.0,4.0,26,2.0,2.0,3.0,4.0,4,4,1,2,1,1,2,2,3,4,-9.310435599999991,0.13218748221547694
6.0,8.0,8.0,4.0,26,3.0,3.0,2.333333333333333,2.5,4,4,1,2,3,2,3,4,3,3,-9.876337955555561,0.10435118732229463
8.0,8.0,8.0,4.0,28,2.0,2.0,2.0,3.0,4,3,1,2,2,1,2,2,2,3,-8.497218199999999,-0.055135863160508065
8.0,8.0,8.0,4.0,28,0.0,2.5,0.0,2.0,4,3,0,2,0,2,0,3,0,2,-7.083929377777772,0.18010881692088168
8.0,8.0,8.0,4.0,28,0.0,2.0,2.0,2.0,4,2,0,2,3,1,0,2,2,2,-7.534051311111106,0.13396557067455844
8.0,8.0,8.0,4.0,28,0.0,3.0,2.5,3.0,4,4,0,2,2,1,0,4,3,3,-8.491087177777782,-0.04464633504418631
8.0,8.0,8.0,4.0,28,0.0,2.0,2.0,4.0,4,4,0,2,3,1,0,2,2,4,-8.344339488888878,0.21606447847315227
10.0,8.0,8.0,4.0,30,2.0,2.0,2.0,3.0,4,3,1,1,2,2,2,2,2,3,-8.282286844444442,-0.1160357739905547
10.0,8.0,8.0,4.0,30,0.0,2.0,2.0,2.5,4,3,0,1,1,2,0,2,2,3,-7.527682666666667,0.2266870534780249
10.0,8.0,8.0,4.0,30,0.0,0.0,0.0,2.0,4,2,0,0,0,2,0,0,0,2,-7.874327177777777,0.04490695639627516
10.0,8.0,8.0,4.0,30,2.0,3.0,2.5,2.333333333333333,4,4,1,2,2,3,2,4,3,3,-7.968815977777778,0.08342903054431268
10.0,8.0,8.0,4.0,30,2.0,2.5,2.0,2.5,4,3,1,2,1,2,2,3,2,3,-8.506896666666664,0.08577556448624835
12.0,8.0,8.0,4.0,32,0.0,2.0,3.0,2.6666666666666665,4,3,0,1,1,3,0,2,3,3,-7.0232338000000025,0.2339870066215537
12.0,8.0,8.0,4.0,32,2.0,2.0,2.5,3.0,4,4,1,1,2,2,2,2,3,4,-6.5668457333333325,-0.0457512764407572
12.0,8.0,8.0,4.0,32,0.0,0.0,2.0,2.333333333333333,4,3,0,0,2,3,0,0,2,3,-6.874448511111118,0.26315052602162753
12.0,8.0,8.0,4.0,32,0.0,0.0,0.0,3.0,4,5,0,0,0,3,0,0,0,5,-6.571293822222224,-0.05030499048471597
12.0,8.0,8.0,4.0,32,2.0,2.0,2.0,2.0,4,2,1,1,2,2,2,2,2,2,-6.652528466666667,0.09233246822711504
4.0,10.0,8.0,4.0,26,2.0,2.5,0.0,0.0,4,3,1,2,0,0,2,3,0,0,-11.089842533333325,0.28699736909116513
4.0,10.0,8.0,4.0,26,2.0,2.0,2.0,0.0,4,2,1,1,1,0,2,2,2,0,-10.015936977777782,0.15011836388360186
4.0,10.0,8.0,4.0,26,2.0,2.0,2.0,0.0,4,2,1,2,1,0,2,2,2,0,-11.140425422222224,0.2286525030233736
4.0,10.0,8.0,4.0,26,2.0,3.0,3.0,0.0,4,3,1,2,1,0,2,3,3,0,-10.792602866666654,0.0974379998746486
4.0,10.0,8.0,4.0,26,2.0,2.0,2.0,0.0,4,2,1,2,1,0,2,2,2,0,-10.97482926666668,0.08377463991320425
6.0,10.0,8.0,4.0,28,2.0,2.333333333333333,2.0,2.0,4,3,1,3,2,1,2,3,2,2,-10.255291577777767,0.10188093406533608
6.0,10.0,8.0,4.0,28,0.0,2.333333333333333,2.5,0.0,4,3,0,3,2,0,0,3,3,0,-11.113486644444444,-0.035472884337599465
6.0,10.0,8.0,4.0,28,2.0,4.0,2.5,0.0,4,4,1,1,2,0,2,4,3,0,-10.28842406666666,-0.02755342699199429
6.0,10.0,8.0,4.0,28,0.0,2.0,2.0,2.0,4,2,0,2,2,1,0,2,2,2,-9.128420355555557,-0.16816860465571712
6.0,10.0,8.0,4.0,28,0.0,2.5,2.0,4.0,4,4,0,2,2,1,0,3,2,4,-10.156528799999991,0.25273729611990114
8.0,10.0,8.0,4.0,30,0.0,2.5,2.5,0.0,4,3,0,2,2,0,0,3,3,0,-8.860058199999997,0.2367468246725637
8.0,10.0,8.0,4.0,30,0.0,2.0,0.0,2.5,4,3,0,1,0,2,0,2,0,3,-9.834753177777776,0.11411894846066555
8.0,10.0,8.0,4.0,30,0.0,2.25,0.0,5.0,4,5,0,4,0,1,0,3,0,5,-9.992280955555557,0.23441268072448124
8.0,10.0,8.0,4.0,30,0.0,2.0,2.0,2.0,4,2,0,1,2,1,0,2,2,2,-9.013065866666668,0.0002110997704589994
8.0,10.0,8.0,4.0,30,3.0,2.333333333333333,2.333333333333333,2.5,4,3,1,3,3,2,3,3,3,3,-9.277099733333337,0.1745822623430401
10.0,10.0,8.0,4.0,32,2.0,2.6666666666666665,2.0,2.0,4,3,1,3,1,3,2,3,2,2,-9.056527555555556,-0.08608728566912037
10.0,10.0,8.0,4.0,32,2.0,2.0,2.0,2.6666666666666665,4,3,1,3,2,3,2,2,2,3,-9.2468162,0.023737179221888824
10.0,10.0,8.0,4.0,32,0.0,2.5,2.5,2.0,4,3,0,2,2,4,0,3,3,2,-8.678958866666663,0.1467771236295816
10.0,10.0,8.0,4.0,32,2.0,2.333333333333333,2.0,2.0,4,3,1,3,1,3,2,3,2,2,-8.802396155555561,0.13445499656932264
10.0,10.0,8.0,4.0,32,0.0,2.5,3.0,2.5,4,3,0,2,1,2,0,3,3,3,-8.61558346666667,0.16163922253185786
12.0,10.0,8.0,4.0,34,0.0,2.0,3.0,2.5,4,3,0,1,1,2,0,2,3,3,-7.512232000000001,0.16457846341340188
12.0,10.0,8.0,4.0,34,2.0,2.0,2.0,2.75,4,4,1,2,2,4,2,2,2,4,-7.858441088888887,0.03734472369098989
12.0,10.0,8.0,4.0,34,0.0,4.0,2.0,3.0,4,4,0,1,1,2,0,4,2,4,-8.986539422222227,0.20424991595399847
12.0,10.0,8.0,4.0,34,3.0,2.5,2.0,2.0,4,3,1,2,1,3,3,3,2,2,-7.548495955555558,0.021023900094307917
12.0,10.0,8.0,4.0,34,2.0,2.5,2.0,2.0,4,3,1,2,1,3,2,3,2,2,-8.242730000000002,0.08447939080901205
4.0,12.0,8.0,4.0,28,2.0,2.0,2.0,0.0,4,2,2,4,2,0,2,2,2,0,-11.332666711111104,0.1626494624963525
4.0,12.0,8.0,4.0,28,0.0,2.0,2.0,0.0,4,2,0,5,1,0,0,2,2,0,-12.330063444444448,0.17573048121234208
4.0,12.0,8.0,4.0,28,0.0,2.0,2.0,0.0,4,2,0,4,3,0,0,2,2,0,-11.770198933333337,0.0012332942543648714
4.0,12.0,8.0,4.0,28,0.0,2.25,2.0,0.0,4,3,0,4,1,0,0,3,2,0,-12.690915911111126,-0.1118304662710398
4.0,12.0,8.0,4.0,28,2.0,6.0,2.0,0.0,4,6,1,1,1,0,2,6,2,0,-12.17873817777778,0.08107609418618854
6.0,12.0,8.0,4.0,30,0.0,2.5,3.0,2.0,4,4,0,4,1,1,0,4,3,2,-11.415333355555553,-0.20714887516070624
6.0,12.0,8.0,4.0,30,0.0,3.0,3.0,0.0,4,4,0,2,1,0,0,4,3,0,-11.516547244444446,0.16850224936314726
6.0,12.0,8.0,4.0,30,2.0,2.333333333333333,3.0,0.0,4,3,1,3,1,0,2,3,3,0,-10.968322999999994,0.26184585253861303
