head_tail_[W],head_tail_[Tr],head_tail_[Ta],head_tail_[R],total_clusters,num_[W],max_[W],min_[W],mean_[W],num_[Tr],max_[Tr],min_[Tr],mean_[Tr],num_[Ta],max_[Ta],min_[Ta],mean_[Ta],num_[R],max_[R],min_[R],mean_[R],[W],[Tr],[Ta],[R],rel_shannon,length,total_solvent,std_solvent,total_surface,std_surface
1,1,0,0,4,0.0,0,0,0.0,0.5,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4183885547052491,24,740,3.435921354681384,600,5.0
0,1,1,0,4,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.25,4,4,4.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4183885547052491,24,740,3.435921354681384,600,5.0
0,1,0,1,4,0.0,0,0,0.0,0.25,3,3,3.0,0.25,2,2,2.0,0.5,2,2,2.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4183885547052491,24,740,3.435921354681384,600,5.0
0,1,0,1,4,0.0,0,0,0.0,0.5,3,2,2.5,0.25,2,2,2.0,0.25,3,3,3.0,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.4148683683592504,26,800,3.3085866411702414,660,4.9851851526214315
0,1,1,0,3,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.4148683683592504,26,800,3.3085866411702414,660,4.9851851526214315
1,0,1,0,3,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.4148683683592504,26,800,3.3085866411702414,660,4.9851851526214315
1,1,0,0,4,0.0,0,0,0.0,0.5,3,2,2.5,0.25,2,2,2.0,0.25,2,2,2.0,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.4148683683592504,26,800,3.3085866411702414,660,4.9851851526214315
1,1,0,0,6,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.5,3,2,2.3333333333333335,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.4148683683592504,26,800,3.3085866411702414,660,4.9851851526214315
0,0,1,1,6,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,3,2,2.5,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.40567257806711593,28,860,3.1943828249996997,720,4.948716593053935
0,1,0,1,4,0.25,3,3,3.0,0.5,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.40567257806711593,28,860,3.1943828249996997,720,4.948716593053935
1,1,0,0,4,0.5,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.25,5,5,5.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.40567257806711593,28,860,3.1943828249996997,720,4.948716593053935
1,1,0,0,4,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,4,2,3.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.40567257806711593,28,860,3.1943828249996997,720,4.948716593053935
1,1,0,0,7,0.2857142857142857,2,2,2.0,0.2857142857142857,3,3,3.0,0.0,0,0,0.0,0.42857142857142855,3,2,2.3333333333333335,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.40567257806711593,28,860,3.1943828249996997,720,4.948716593053935
1,0,0,1,4,0.5,4,2,3.0,0.25,3,3,3.0,0.0,0,0,0.0,0.25,2,2,2.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.3939184145881066,30,920,3.091206165165235,780,4.898979485566356
1,0,1,0,5,0.4,5,2,3.5,0.2,2,2,2.0,0.0,0,0,0.0,0.4,2,2,2.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.3939184145881066,30,920,3.091206165165235,780,4.898979485566356
2,0,0,0,4,0.5,3,2,2.5,0.25,2,2,2.0,0.0,0,0,0.0,0.25,3,3,3.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.3939184145881066,30,920,3.091206165165235,780,4.898979485566356
1,1,0,0,5,0.2,4,4,4.0,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.3939184145881066,30,920,3.091206165165235,780,4.898979485566356
0,0,1,1,7,0.42857142857142855,3,2,2.3333333333333335,0.2857142857142857,3,2,2.5,0.0,0,0,0.0,0.2857142857142857,2,2,2.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.3939184145881066,30,920,3.091206165165235,780,4.898979485566356
1,0,0,1,6,0.5,3,2,2.6666666666666665,0.16666666666666666,3,3,3.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.375,0.25,0.125,0.25,0.3811278124459133,32,980,2.9973947020704497,840,4.841229182759271
1,1,0,0,7,0.42857142857142855,2,2,2.0,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.375,0.25,0.125,0.25,0.3811278124459133,32,980,2.9973947020704497,840,4.841229182759271
0,2,0,0,7,0.42857142857142855,2,2,2.0,0.2857142857142857,2,2,2.0,0.14285714285714285,3,3,3.0,0.14285714285714285,3,3,3.0,0.375,0.25,0.125,0.25,0.3811278124459133,32,980,2.9973947020704497,840,4.841229182759271
0,1,1,0,8,0.5,3,2,2.25,0.125,2,2,2.0,0.125,2,2,2.0,0.25,3,2,2.5,0.375,0.25,0.125,0.25,0.3811278124459133,32,980,2.9973947020704497,840,4.841229182759271
1,1,0,0,4,0.5,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.375,0.25,0.125,0.25,0.3811278124459133,32,980,2.9973947020704497,840,4.841229182759271
0,0,1,1,6,0.0,0,0,0.0,0.5,2,2,2.0,0.16666666666666666,3,3,3.0,0.3333333333333333,3,2,2.5,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.41486836835925045,26,790,3.6487819155788994,640,4.9851851526214315
0,2,0,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.41486836835925045,26,790,3.6487819155788994,640,4.9851851526214315
0,1,0,1,3,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.41486836835925045,26,790,3.6487819155788994,640,4.9851851526214315
2,0,0,0,6,0.0,0,0,0.0,0.3333333333333333,4,2,3.0,0.3333333333333333,2,2,2.0,0.3333333333333333,3,2,2.5,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.41486836835925045,26,790,3.6487819155788994,640,4.9851851526214315
0,0,2,0,6,0.0,0,0,0.0,0.3333333333333333,3,2,2.5,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.41486836835925045,26,790,3.6487819155788994,640,4.9851851526214315
0,0,1,1,6,0.3333333333333333,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.41295643201325166,28,850,3.5174492149271805,700,5.0
0,2,0,0,7,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.14285714285714285,3,3,3.0,0.5714285714285714,2,2,2.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.41295643201325166,28,850,3.5174492149271805,700,5.0
1,1,0,0,4,0.0,0,0,0.0,0.5,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.41295643201325166,28,850,3.5174492149271805,700,5.0
1,1,0,0,3,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.41295643201325166,28,850,3.5174492149271805,700,5.0
1,0,0,1,2,0.0,0,0,0.0,0.5,3,3,3.0,0.5,2,2,2.0,0.0,0,0,0.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.41295643201325166,28,850,3.5174492149271805,700,5.0
0,0,0,2,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.405531376070453,30,910,3.399346342395189,760,4.988876515698589
0,1,0,1,10,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.405531376070453,30,910,3.399346342395189,760,4.988876515698589
1,0,0,1,3,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.405531376070453,30,910,3.399346342395189,760,4.988876515698589
0,0,1,1,2,0.5,4,4,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.405531376070453,30,910,3.399346342395189,760,4.988876515698589
1,1,0,0,8,0.25,2,2,2.0,0.25,2,2,2.0,0.25,3,2,2.5,0.25,2,2,2.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.405531376070453,30,910,3.399346342395189,760,4.988876515698589
0,0,0,2,8,0.25,3,2,2.5,0.25,2,2,2.0,0.125,2,2,2.0,0.375,2,2,2.0,0.3125,0.25,0.1875,0.25,0.3954434002924965,32,970,3.2923917977664807,820,4.960783708246107
0,2,0,0,9,0.3333333333333333,3,2,2.3333333333333335,0.2222222222222222,3,2,2.5,0.2222222222222222,2,2,2.0,0.2222222222222222,2,2,2.0,0.3125,0.25,0.1875,0.25,0.3954434002924965,32,970,3.2923917977664807,820,4.960783708246107
0,1,0,1,8,0.375,2,2,2.0,0.25,2,2,2.0,0.125,2,2,2.0,0.25,2,2,2.0,0.3125,0.25,0.1875,0.25,0.3954434002924965,32,970,3.2923917977664807,820,4.960783708246107
1,0,1,0,6,0.3333333333333333,2,2,2.0,0.16666666666666666,3,3,3.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.3125,0.25,0.1875,0.25,0.3954434002924965,32,970,3.2923917977664807,820,4.960783708246107
1,0,0,1,7,0.2857142857142857,5,2,3.5,0.2857142857142857,4,2,3.0,0.14285714285714285,4,4,4.0,0.2857142857142857,4,2,3.0,0.3125,0.25,0.1875,0.25,0.3954434002924965,32,970,3.2923917977664807,820,4.960783708246107
0,0,1,1,5,0.6,3,2,2.3333333333333335,0.2,2,2,2.0,0.0,0,0,0.0,0.2,2,2,2.0,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.3841300586702245,34,1030,3.1949354385882986,880,4.921529567847504
0,1,0,1,7,0.2857142857142857,4,2,3.0,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.2857142857142857,3,2,2.5,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.3841300586702245,34,1030,3.1949354385882986,880,4.921529567847504
0,1,1,0,6,0.6666666666666666,3,2,2.25,0.16666666666666666,4,4,4.0,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.3841300586702245,34,1030,3.1949354385882986,880,4.921529567847504
0,2,0,0,4,0.5,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.3841300586702245,34,1030,3.1949354385882986,880,4.921529567847504
0,0,0,2,6,0.6666666666666666,3,2,2.25,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,3,3,3.0,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.3841300586702245,34,1030,3.1949354385882986,880,4.921529567847504
0,1,0,1,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.40567257806711593,28,840,3.779644730092272,680,4.948716593053936
0,1,0,1,3,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.40567257806711593,28,840,3.779644730092272,680,4.948716593053936
0,2,0,0,7,0.0,0,0,0.0,0.2857142857142857,2,2,2.0,0.2857142857142857,4,4,4.0,0.42857142857142855,3,2,2.3333333333333335,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.40567257806711593,28,840,3.779644730092272,680,4.948716593053936
1,1,0,0,6,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.3333333333333333,2,2,2.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.40567257806711593,28,840,3.779644730092272,680,4.948716593053936
0,1,1,0,6,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.40567257806711593,28,840,3.779644730092272,680,4.948716593053936
0,1,0,1,9,0.2222222222222222,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.1111111111111111,3,3,3.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.405531376070453,30,900,3.6514837167011076,740,4.98887651569859
0,1,0,1,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.405531376070453,30,900,3.6514837167011076,740,4.98887651569859
0,0,1,1,8,0.25,2,2,2.0,0.25,2,2,2.0,0.25,3,2,2.5,0.25,2,2,2.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.405531376070453,30,900,3.6514837167011076,740,4.98887651569859
1,0,0,1,5,0.4,2,2,2.0,0.2,3,3,3.0,0.2,2,2,2.0,0.2,2,2,2.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.405531376070453,30,900,3.6514837167011076,740,4.98887651569859
0,2,0,0,7,0.14285714285714285,2,2,2.0,0.2857142857142857,3,2,2.5,0.2857142857142857,3,2,2.5,0.2857142857142857,2,2,2.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.405531376070453,30,900,3.6514837167011076,740,4.98887651569859
0,1,1,0,5,0.4,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.0,0,0,0.0,0.25,0.25,0.25,0.25,0.4,32,960,3.5355339059327378,800,5.0
1,0,1,0,5,0.0,0,0,0.0,0.6,2,2,2.0,0.0,0,0,0.0,0.4,2,2,2.0,0.25,0.25,0.25,0.25,0.4,32,960,3.5355339059327378,800,5.0
0,0,0,2,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2,3,3,3.0,0.25,0.25,0.25,0.25,0.4,32,960,3.5355339059327378,800,5.0
0,0,1,1,7,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,3,2,2.5,0.2857142857142857,3,2,2.5,0.25,0.25,0.25,0.25,0.4,32,960,3.5355339059327378,800,5.0
0,1,1,0,5,0.4,2,2,2.0,0.0,0,0,0.0,0.2,2,2,2.0,0.4,2,2,2.0,0.25,0.25,0.25,0.25,0.4,32,960,3.5355339059327378,800,5.0
1,0,0,1,8,0.375,3,2,2.3333333333333335,0.25,4,2,3.0,0.25,3,3,3.0,0.125,2,2,2.0,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3917037174801607,34,1020,3.429971702850177,860,4.991341984846217
0,1,1,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,4,4,4.0,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3917037174801607,34,1020,3.429971702850177,860,4.991341984846217
0,0,1,1,8,0.375,3,2,2.3333333333333335,0.25,3,2,2.5,0.125,4,4,4.0,0.25,3,2,2.5,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3917037174801607,34,1020,3.429971702850177,860,4.991341984846217
0,1,1,0,6,0.5,3,2,2.3333333333333335,0.16666666666666666,2,2,2.0,0.16666666666666666,3,3,3.0,0.16666666666666666,4,4,4.0,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3917037174801607,34,1020,3.429971702850177,860,4.991341984846217
0,1,1,0,5,0.4,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.0,0,0,0.0,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3917037174801607,34,1020,3.429971702850177,860,4.991341984846217
1,1,0,0,3,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.38200505822636815,36,1080,3.3333333333333335,920,4.969039949999532
0,0,1,1,10,0.3,3,2,2.3333333333333335,0.3,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.38200505822636815,36,1080,3.3333333333333335,920,4.969039949999532
1,0,1,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,3,3,3.0,0.25,2,2,2.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.38200505822636815,36,1080,3.3333333333333335,920,4.969039949999532
1,0,0,1,5,0.4,3,2,2.5,0.2,2,2,2.0,0.2,3,3,3.0,0.2,2,2,2.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.38200505822636815,36,1080,3.3333333333333335,920,4.969039949999532
0,0,1,1,5,0.6,3,2,2.3333333333333335,0.0,0,0,0.0,0.2,2,2,2.0,0.2,2,2,2.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.38200505822636815,36,1080,3.3333333333333335,920,4.969039949999532
0,2,0,0,6,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.39391841458810656,30,890,3.8586123009300746,720,4.898979485566356
0,1,1,0,5,0.2,2,2,2.0,0.2,3,3,3.0,0.6,3,2,2.3333333333333335,0.0,0,0,0.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.39391841458810656,30,890,3.8586123009300746,720,4.898979485566356
0,1,0,1,7,0.0,0,0,0.0,0.2857142857142857,3,2,2.5,0.42857142857142855,2,2,2.0,0.2857142857142857,2,2,2.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.39391841458810656,30,890,3.8586123009300746,720,4.898979485566356
0,0,0,2,4,0.0,0,0,0.0,0.5,2,2,2.0,0.25,3,3,3.0,0.25,2,2,2.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.39391841458810656,30,890,3.8586123009300746,720,4.898979485566356
0,0,2,0,4,0.0,0,0,0.0,0.25,4,4,4.0,0.5,3,2,2.5,0.25,2,2,2.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.39391841458810656,30,890,3.8586123009300746,720,4.898979485566356
1,0,0,1,5,0.0,0,0,0.0,0.4,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.1875,0.25,0.3125,0.25,0.3954434002924965,32,950,3.736956482219187,780,4.960783708246107
0,1,1,0,6,0.0,0,0,0.0,0.3333333333333333,3,2,2.5,0.5,3,2,2.3333333333333335,0.16666666666666666,2,2,2.0,0.1875,0.25,0.3125,0.25,0.3954434002924965,32,950,3.736956482219187,780,4.960783708246107
0,1,1,0,3,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.1875,0.25,0.3125,0.25,0.3954434002924965,32,950,3.736956482219187,780,4.960783708246107
0,1,0,1,6,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.1875,0.25,0.3125,0.25,0.3954434002924965,32,950,3.736956482219187,780,4.960783708246107
0,1,0,1,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.1875,0.25,0.3125,0.25,0.3954434002924965,32,950,3.736956482219187,780,4.960783708246107
0,0,1,1,2,0.0,0,0,0.0,0.5,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.3917037174801607,34,1010,3.626125884099398,840,4.991341984846218
0,0,2,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.2,3,3,3.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.3917037174801607,34,1010,3.626125884099398,840,4.991341984846218
1,0,0,1,9,0.2222222222222222,2,2,2.0,0.3333333333333333,3,2,2.3333333333333335,0.2222222222222222,3,2,2.5,0.2222222222222222,2,2,2.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.3917037174801607,34,1010,3.626125884099398,840,4.991341984846218
0,0,2,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.3917037174801607,34,1010,3.626125884099398,840,4.991341984846218
1,0,1,0,4,0.0,0,0,0.0,0.25,2,2,2.0,0.5,2,2,2.0,0.25,3,3,3.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.3917037174801607,34,1010,3.626125884099398,840,4.991341984846218
0,1,0,1,5,0.0,0,0,0.0,0.4,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3851266815829532,36,1070,3.5246048723470884,900,5.0
0,0,1,1,8,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3851266815829532,36,1070,3.5246048723470884,900,5.0
0,1,0,1,3,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3851266815829532,36,1070,3.5246048723470884,900,5.0
1,0,1,0,6,0.3333333333333333,2,2,2.0,0.16666666666666666,3,3,3.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3851266815829532,36,1070,3.5246048723470884,900,5.0
0,0,2,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3851266815829532,36,1070,3.5246048723470884,900,5.0
0,0,1,1,7,0.42857142857142855,3,2,2.3333333333333335,0.0,0,0,0.0,0.2857142857142857,2,2,2.0,0.2857142857142857,3,2,2.5,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.3770030337576842,38,1130,3.431159160632973,960,4.9930699897395465
0,1,0,1,2,1.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.3770030337576842,38,1130,3.431159160632973,960,4.9930699897395465
1,0,1,0,7,0.42857142857142855,2,2,2.0,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.14285714285714285,3,3,3.0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.3770030337576842,38,1130,3.431159160632973,960,4.9930699897395465
2,0,0,0,6,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.3770030337576842,38,1130,3.431159160632973,960,4.9930699897395465
0,0,0,2,8,0.5,3,2,2.25,0.25,2,2,2.0,0.125,4,4,4.0,0.125,2,2,2.0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.3770030337576842,38,1130,3.431159160632973,960,4.9930699897395465
0,1,0,1,6,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.125,0.25,0.375,0.25,0.3811278124459133,32,940,3.9031237489989987,760,4.841229182759271
0,0,0,2,8,0.125,2,2,2.0,0.25,2,2,2.0,0.5,4,2,2.5,0.125,2,2,2.0,0.125,0.25,0.375,0.25,0.3811278124459133,32,940,3.9031237489989987,760,4.841229182759271
0,1,1,0,4,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.5,2,2,2.0,0.125,0.25,0.375,0.25,0.3811278124459133,32,940,3.9031237489989987,760,4.841229182759271
1,0,0,1,5,0.2,2,2,2.0,0.2,3,3,3.0,0.4,5,2,3.5,0.2,3,3,3.0,0.125,0.25,0.375,0.25,0.3811278124459133,32,940,3.9031237489989987,760,4.841229182759271
0,1,1,0,6,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.5,3,2,2.6666666666666665,0.16666666666666666,2,2,2.0,0.125,0.25,0.375,0.25,0.3811278124459133,32,940,3.9031237489989987,760,4.841229182759271
1,0,1,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.6,4,2,3.0,0.0,0,0,0.0,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.3841300586702245,34,1000,3.7894408019779777,820,4.921529567847503
0,1,1,0,7,0.2857142857142857,3,3,3.0,0.2857142857142857,2,2,2.0,0.2857142857142857,4,3,3.5,0.14285714285714285,2,2,2.0,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.3841300586702245,34,1000,3.7894408019779777,820,4.921529567847503
0,0,2,0,8,0.25,2,2,2.0,0.125,2,2,2.0,0.25,5,2,3.5,0.375,2,2,2.0,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.3841300586702245,34,1000,3.7894408019779777,820,4.921529567847503
1,0,1,0,5,0.2,2,2,2.0,0.2,3,3,3.0,0.4,2,2,2.0,0.2,2,2,2.0,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.3841300586702245,34,1000,3.7894408019779777,820,4.921529567847503
