,[W],[Ta],[Tr],[R],total_count,sequence_type,block_number,block_type,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,smiles
972,16.0,0.0,0.0,12.0,28.0,block,3,[W][R][W],12.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W]
973,18.0,0.0,0.0,12.0,30.0,block,3,[W][R][W],12.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W]
974,20.0,0.0,0.0,12.0,32.0,block,3,[W][R][W],12.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W]
975,14.0,0.0,0.0,4.0,18.0,block,3,[W][R][W],4.0,0.0,0.0,7.0,2,10,1.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,[W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
976,16.0,0.0,0.0,4.0,20.0,block,3,[W][R][W],4.0,0.0,0.0,8.0,2,10,1.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,[W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
977,18.0,0.0,0.0,4.0,22.0,block,3,[W][R][W],4.0,0.0,0.0,9.0,2,10,1.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
978,20.0,0.0,0.0,4.0,24.0,block,3,[W][R][W],4.0,0.0,0.0,10.0,2,10,1.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
979,22.0,0.0,0.0,4.0,26.0,block,3,[W][R][W],4.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
980,14.0,0.0,0.0,6.0,20.0,block,3,[W][R][W],6.0,0.0,0.0,7.0,2,10,1.0,0.0,0.0,2.0,6.0,0.0,0.0,10.0,[W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
981,16.0,0.0,0.0,6.0,22.0,block,3,[W][R][W],6.0,0.0,0.0,8.0,2,10,1.0,0.0,0.0,2.0,6.0,0.0,0.0,10.0,[W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
982,18.0,0.0,0.0,6.0,24.0,block,3,[W][R][W],6.0,0.0,0.0,9.0,2,10,1.0,0.0,0.0,2.0,6.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
983,20.0,0.0,0.0,6.0,26.0,block,3,[W][R][W],6.0,0.0,0.0,10.0,2,10,1.0,0.0,0.0,2.0,6.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
984,22.0,0.0,0.0,6.0,28.0,block,3,[W][R][W],6.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,6.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
985,14.0,0.0,0.0,8.0,22.0,block,3,[W][R][W],8.0,0.0,0.0,7.0,2,10,1.0,0.0,0.0,2.0,8.0,0.0,0.0,10.0,[W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
986,16.0,0.0,0.0,8.0,24.0,block,3,[W][R][W],8.0,0.0,0.0,8.0,2,10,1.0,0.0,0.0,2.0,8.0,0.0,0.0,10.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
987,18.0,0.0,0.0,8.0,26.0,block,3,[W][R][W],8.0,0.0,0.0,9.0,2,10,1.0,0.0,0.0,2.0,8.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
988,20.0,0.0,0.0,8.0,28.0,block,3,[W][R][W],8.0,0.0,0.0,10.0,2,10,1.0,0.0,0.0,2.0,8.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
989,22.0,0.0,0.0,8.0,30.0,block,3,[W][R][W],8.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
990,14.0,0.0,0.0,10.0,24.0,block,3,[W][R][W],10.0,0.0,0.0,7.0,2,10,1.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
991,16.0,0.0,0.0,10.0,26.0,block,3,[W][R][W],10.0,0.0,0.0,8.0,2,10,1.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
992,18.0,0.0,0.0,10.0,28.0,block,3,[W][R][W],10.0,0.0,0.0,9.0,2,10,1.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
993,20.0,0.0,0.0,10.0,30.0,block,3,[W][R][W],10.0,0.0,0.0,10.0,2,10,1.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
994,22.0,0.0,0.0,10.0,32.0,block,3,[W][R][W],10.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
995,14.0,0.0,0.0,12.0,26.0,block,3,[W][R][W],12.0,0.0,0.0,7.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,10.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
996,16.0,0.0,0.0,12.0,28.0,block,3,[W][R][W],12.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,10.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
997,18.0,0.0,0.0,12.0,30.0,block,3,[W][R][W],12.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
998,20.0,0.0,0.0,12.0,32.0,block,3,[W][R][W],12.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
999,22.0,0.0,0.0,12.0,34.0,block,3,[W][R][W],12.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W]
1000,16.0,0.0,0.0,4.0,20.0,block,3,[W][R][W],4.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1001,18.0,0.0,0.0,4.0,22.0,block,3,[W][R][W],4.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1002,20.0,0.0,0.0,4.0,24.0,block,3,[W][R][W],4.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1003,22.0,0.0,0.0,4.0,26.0,block,3,[W][R][W],4.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1004,24.0,0.0,0.0,4.0,28.0,block,3,[W][R][W],4.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1005,16.0,0.0,0.0,6.0,22.0,block,3,[W][R][W],6.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,6.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1006,18.0,0.0,0.0,6.0,24.0,block,3,[W][R][W],6.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,6.0,0.0,0.0,12.0,[W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1007,20.0,0.0,0.0,6.0,26.0,block,3,[W][R][W],6.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,6.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1008,22.0,0.0,0.0,6.0,28.0,block,3,[W][R][W],6.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,6.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1009,24.0,0.0,0.0,6.0,30.0,block,3,[W][R][W],6.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,6.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1010,16.0,0.0,0.0,8.0,24.0,block,3,[W][R][W],8.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1011,18.0,0.0,0.0,8.0,26.0,block,3,[W][R][W],8.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1012,20.0,0.0,0.0,8.0,28.0,block,3,[W][R][W],8.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1013,22.0,0.0,0.0,8.0,30.0,block,3,[W][R][W],8.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1014,24.0,0.0,0.0,8.0,32.0,block,3,[W][R][W],8.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1015,16.0,0.0,0.0,10.0,26.0,block,3,[W][R][W],10.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1016,18.0,0.0,0.0,10.0,28.0,block,3,[W][R][W],10.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1017,20.0,0.0,0.0,10.0,30.0,block,3,[W][R][W],10.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1018,22.0,0.0,0.0,10.0,32.0,block,3,[W][R][W],10.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1019,24.0,0.0,0.0,10.0,34.0,block,3,[W][R][W],10.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1020,16.0,0.0,0.0,12.0,28.0,block,3,[W][R][W],12.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1021,18.0,0.0,0.0,12.0,30.0,block,3,[W][R][W],12.0,0.0,0.0,9.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1022,20.0,0.0,0.0,12.0,32.0,block,3,[W][R][W],12.0,0.0,0.0,10.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1023,22.0,0.0,0.0,12.0,34.0,block,3,[W][R][W],12.0,0.0,0.0,11.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1024,24.0,0.0,0.0,12.0,36.0,block,3,[W][R][W],12.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
1025,4.0,4.0,0.0,4.0,12.0,block,3,[W][R][Ta],4.0,4.0,0.0,4.0,3,4,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
1026,6.0,4.0,0.0,4.0,14.0,block,3,[W][R][Ta],4.0,4.0,0.0,6.0,3,6,1.0,1.0,0.0,1.0,4.0,4.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
1027,8.0,4.0,0.0,4.0,16.0,block,3,[W][R][Ta],4.0,4.0,0.0,8.0,3,8,1.0,1.0,0.0,1.0,4.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
1028,10.0,4.0,0.0,4.0,18.0,block,3,[W][R][Ta],4.0,4.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,4.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
1029,12.0,4.0,0.0,4.0,20.0,block,3,[W][R][Ta],4.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,4.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
1030,4.0,4.0,0.0,6.0,14.0,block,3,[W][R][Ta],6.0,4.0,0.0,4.0,3,6,1.0,1.0,0.0,1.0,6.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1031,6.0,4.0,0.0,6.0,16.0,block,3,[W][R][Ta],6.0,4.0,0.0,6.0,3,6,1.0,1.0,0.0,1.0,6.0,4.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1032,8.0,4.0,0.0,6.0,18.0,block,3,[W][R][Ta],6.0,4.0,0.0,8.0,3,8,1.0,1.0,0.0,1.0,6.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1033,10.0,4.0,0.0,6.0,20.0,block,3,[W][R][Ta],6.0,4.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,6.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1034,12.0,4.0,0.0,6.0,22.0,block,3,[W][R][Ta],6.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,6.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1035,4.0,4.0,0.0,8.0,16.0,block,3,[W][R][Ta],8.0,4.0,0.0,4.0,3,8,1.0,1.0,0.0,1.0,8.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1036,6.0,4.0,0.0,8.0,18.0,block,3,[W][R][Ta],8.0,4.0,0.0,6.0,3,8,1.0,1.0,0.0,1.0,8.0,4.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1037,8.0,4.0,0.0,8.0,20.0,block,3,[W][R][Ta],8.0,4.0,0.0,8.0,3,8,1.0,1.0,0.0,1.0,8.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1038,10.0,4.0,0.0,8.0,22.0,block,3,[W][R][Ta],8.0,4.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,8.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1039,12.0,4.0,0.0,8.0,24.0,block,3,[W][R][Ta],8.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,8.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1040,4.0,4.0,0.0,10.0,18.0,block,3,[W][R][Ta],10.0,4.0,0.0,4.0,3,10,1.0,1.0,0.0,1.0,10.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1041,6.0,4.0,0.0,10.0,20.0,block,3,[W][R][Ta],10.0,4.0,0.0,6.0,3,10,1.0,1.0,0.0,1.0,10.0,4.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1042,8.0,4.0,0.0,10.0,22.0,block,3,[W][R][Ta],10.0,4.0,0.0,8.0,3,10,1.0,1.0,0.0,1.0,10.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1043,10.0,4.0,0.0,10.0,24.0,block,3,[W][R][Ta],10.0,4.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,10.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1044,12.0,4.0,0.0,10.0,26.0,block,3,[W][R][Ta],10.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,10.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1045,4.0,4.0,0.0,12.0,20.0,block,3,[W][R][Ta],12.0,4.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1046,6.0,4.0,0.0,12.0,22.0,block,3,[W][R][Ta],12.0,4.0,0.0,6.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1047,8.0,4.0,0.0,12.0,24.0,block,3,[W][R][Ta],12.0,4.0,0.0,8.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1048,10.0,4.0,0.0,12.0,26.0,block,3,[W][R][Ta],12.0,4.0,0.0,10.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1049,12.0,4.0,0.0,12.0,28.0,block,3,[W][R][Ta],12.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
1050,4.0,6.0,0.0,4.0,14.0,block,3,[W][R][Ta],4.0,6.0,0.0,4.0,3,6,1.0,1.0,0.0,1.0,4.0,6.0,0.0,4.0,[W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1051,6.0,6.0,0.0,4.0,16.0,block,3,[W][R][Ta],4.0,6.0,0.0,6.0,3,6,1.0,1.0,0.0,1.0,4.0,6.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1052,8.0,6.0,0.0,4.0,18.0,block,3,[W][R][Ta],4.0,6.0,0.0,8.0,3,8,1.0,1.0,0.0,1.0,4.0,6.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1053,10.0,6.0,0.0,4.0,20.0,block,3,[W][R][Ta],4.0,6.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,4.0,6.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1054,12.0,6.0,0.0,4.0,22.0,block,3,[W][R][Ta],4.0,6.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,4.0,6.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1055,4.0,6.0,0.0,6.0,16.0,block,3,[W][R][Ta],6.0,6.0,0.0,4.0,3,6,1.0,1.0,0.0,1.0,6.0,6.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1056,6.0,6.0,0.0,6.0,18.0,block,3,[W][R][Ta],6.0,6.0,0.0,6.0,3,6,1.0,1.0,0.0,1.0,6.0,6.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1057,8.0,6.0,0.0,6.0,20.0,block,3,[W][R][Ta],6.0,6.0,0.0,8.0,3,8,1.0,1.0,0.0,1.0,6.0,6.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1058,10.0,6.0,0.0,6.0,22.0,block,3,[W][R][Ta],6.0,6.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,6.0,6.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1059,12.0,6.0,0.0,6.0,24.0,block,3,[W][R][Ta],6.0,6.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,6.0,6.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1060,4.0,6.0,0.0,8.0,18.0,block,3,[W][R][Ta],8.0,6.0,0.0,4.0,3,8,1.0,1.0,0.0,1.0,8.0,6.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1061,6.0,6.0,0.0,8.0,20.0,block,3,[W][R][Ta],8.0,6.0,0.0,6.0,3,8,1.0,1.0,0.0,1.0,8.0,6.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1062,8.0,6.0,0.0,8.0,22.0,block,3,[W][R][Ta],8.0,6.0,0.0,8.0,3,8,1.0,1.0,0.0,1.0,8.0,6.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1063,10.0,6.0,0.0,8.0,24.0,block,3,[W][R][Ta],8.0,6.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,8.0,6.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1064,12.0,6.0,0.0,8.0,26.0,block,3,[W][R][Ta],8.0,6.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,8.0,6.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1065,4.0,6.0,0.0,10.0,20.0,block,3,[W][R][Ta],10.0,6.0,0.0,4.0,3,10,1.0,1.0,0.0,1.0,10.0,6.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1066,6.0,6.0,0.0,10.0,22.0,block,3,[W][R][Ta],10.0,6.0,0.0,6.0,3,10,1.0,1.0,0.0,1.0,10.0,6.0,0.0,6.0,[W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1067,8.0,6.0,0.0,10.0,24.0,block,3,[W][R][Ta],10.0,6.0,0.0,8.0,3,10,1.0,1.0,0.0,1.0,10.0,6.0,0.0,8.0,[W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
1068,10.0,6.0,0.0,10.0,26.0,block,3,[W][R][Ta],10.0,6.0,0.0,10.0,3,10,1.0,1.0,0.0,1.0,10.0,6.0,0.0,10.0,[W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta]
